rank,word,count,freq_per_million
9163,malik,19,9.497801
9164,deception,19,9.497801
9165,cutter,19,9.497801
9166,theft,19,9.497801
9167,ellis,19,9.497801
9168,consecrated,19,9.497801
9169,infants,19,9.497801
9170,trombone,19,9.497801
9171,shrubs,19,9.497801
9172,chancel,19,9.497801
9173,versa,19,9.497801
9174,tracy,19,9.497801
9175,benny,19,9.497801
9176,contingent,19,9.497801
9177,cain,19,9.497801
9178,sights,19,9.497801
9179,coup,19,9.497801
9180,yi,19,9.497801
9181,asserted,19,9.497801
9182,o'brien,19,9.497801
9183,lobby,19,9.497801
9184,hastings,19,9.497801
9185,rage,19,9.497801
9186,puts,19,9.497801
9187,puzzle,19,9.497801
9188,worlds,19,9.497801
9189,hardcore,19,9.497801
9190,district's,19,9.497801
9191,ornamental,19,9.497801
9192,unopposed,19,9.497801
9193,tasmania,19,9.497801
9194,simulation,19,9.497801
9195,instructed,19,9.497801
9196,philanthropic,19,9.497801
9197,addresses,19,9.497801
9198,pension,19,9.497801
9199,germans,19,9.497801
9200,followers,19,9.497801
9201,sutton,19,9.497801
9202,posting,19,9.497801
9203,violet,19,9.497801
9204,charted,19,9.497801
9205,complement,19,9.497801
9206,sank,19,9.497801
9207,delivering,19,9.497801
9208,bakery,19,9.497801
9209,selections,19,9.497801
9210,mess,19,9.497801
9211,acceleration,19,9.497801
9212,nbc,19,9.497801
9213,amc,19,9.497801
9214,mastering,19,9.497801
9215,inform,19,9.497801
9216,stalinism,19,9.497801
9217,oxfordshire,19,9.497801
9218,inflation,19,9.497801
9219,equations,19,9.497801
9220,shepherd,19,9.497801
9221,you've,19,9.497801
9222,awarding,19,9.497801
9223,dorian,19,9.497801
9224,texans,19,9.497801
9225,franchises,19,9.497801
9226,jacksonville,19,9.497801
9227,narrator,19,9.497801
9228,beside,19,9.497801
9229,overturned,19,9.497801
9230,melodies,19,9.497801
9231,boot,19,9.497801
9232,flair,19,9.497801
9233,pulling,19,9.497801
9234,ruby,19,9.497801
9235,vishwanathan,19,9.497801
9236,stabbed,19,9.497801
9237,brenda,19,9.497801
9238,criminals,19,9.497801
9239,primer,19,9.497801
9240,premature,19,9.497801
9241,incorporation,19,9.497801
9242,sox,19,9.497801
9243,caves,19,9.497801
9244,tuesday,19,9.497801
9245,translates,19,9.497801
9246,geforce,19,9.497801
9247,processors,19,9.497801
9248,fold,19,9.497801
9249,sanchez,19,9.497801
9250,missionaries,19,9.497801
9251,marxism,19,9.497801
9252,valentin,19,9.497801
9253,quark,19,9.497801
9254,powell,19,9.497801
9255,peril,19,9.497801
9256,seizures,19,9.497801
9257,echo,19,9.497801
9258,sharks,19,9.497801
9259,archdeacon,19,9.497801
9260,helena,19,9.497801
9261,medalist,19,9.497801
9262,secondly,19,9.497801
9263,honda,19,9.497801
9264,souza,19,9.497801
9265,rosetta,19,9.497801
9266,fi,19,9.497801
9267,orbital,19,9.497801
9268,hbo,19,9.497801
9269,frogs,19,9.497801
9270,craven,19,9.497801
9271,miniseries,19,9.497801
9272,bharatiya,19,9.497801
9273,calculations,19,9.497801
9274,favored,19,9.497801
9275,rbis,19,9.497801
9276,destinations,19,9.497801
9277,wizard,19,9.497801
9278,sunken,19,9.497801
9279,miranda,19,9.497801
9280,marines,19,9.497801
9281,federalist,19,9.497801
9282,angela,19,9.497801
9283,sauce,19,9.497801
9284,rhea,19,9.497801
9285,cinematographer,19,9.497801
9286,len,19,9.497801
9287,daisy,19,9.497801
9288,gwen,19,9.497801
9289,granddaughter,19,9.497801
9290,nihon,19,9.497801
9291,tripoli,19,9.497801
9292,qin,19,9.497801
9293,atrocities,19,9.497801
9294,unemployment,19,9.497801
9295,smash,19,9.497801
9296,xian,19,9.497801
9297,wolves,19,9.497801
9298,soloist,19,9.497801
9299,inserted,19,9.497801
9300,menorah,19,9.497801
9301,shahid,19,9.497801
9302,kpd,19,9.497801
9303,mba,19,9.497801
9304,hanlon,19,9.497801
9305,bmw,19,9.497801
9306,dodgers,19,9.497801
9307,naomi,19,9.497801
9308,encryption,19,9.497801
9309,streamlined,19,9.497801
9310,chord,19,9.497801
9311,pact,19,9.497801
9312,genesee,19,9.497801
9313,edo,19,9.497801
9314,ramesh,19,9.497801
9315,raju,19,9.497801
9316,cyclists,19,9.497801
9317,modal,19,9.497801
9318,pinhole,19,9.497801
9319,caxias,19,9.497801
9320,aira,19,9.497801
9321,rusada,19,9.497801
9322,bans,19,9.497801
9323,qom,19,9.497801
9324,mrna,19,9.497801
9325,ribosome,19,9.497801
9326,heathrow,19,9.497801
9327,nrl,19,9.497801
9328,fpvs,19,9.497801
9329,nacozari,19,9.497801
9330,banca,19,9.497801
9331,cortes,19,9.497801
9332,saldanha,19,9.497801
9333,masser,19,9.497801
9334,drago,19,9.497801
9335,hatchery,19,9.497801
9336,icd,19,9.497801
9337,amphiboles,19,9.497801
9338,bucefalo,19,9.497801
9339,haruo,19,9.497801
9340,translingual,19,9.497801
9341,alcon,19,9.497801
9342,prostitute,18,8.997917
9343,thornton,18,8.997917
9344,screening,18,8.997917
9345,lesbian,18,8.997917
9346,doc,18,8.997917
9347,conceptual,18,8.997917
9348,brighton,18,8.997917
9349,vatican,18,8.997917
9350,sanford,18,8.997917
9351,pulitzer,18,8.997917
9352,qualities,18,8.997917
9353,creature,18,8.997917
9354,functioning,18,8.997917
9355,compare,18,8.997917
9356,oppose,18,8.997917
9357,lombardi,18,8.997917
9358,racist,18,8.997917
9359,ceramic,18,8.997917
9360,monarchs,18,8.997917
9361,nikola,18,8.997917
9362,toa,18,8.997917
9363,intentions,18,8.997917
9364,offense,18,8.997917
9365,backs,18,8.997917
9366,consciousness,18,8.997917
9367,satirical,18,8.997917
9368,genius,18,8.997917
9369,proclaimed,18,8.997917
9370,scouts,18,8.997917
9371,dozens,18,8.997917
9372,participant,18,8.997917
9373,attendees,18,8.997917
9374,kane,18,8.997917
9375,vaughan,18,8.997917
9376,definitive,18,8.997917
9377,pratt,18,8.997917
9378,filling,18,8.997917
9379,emi,18,8.997917
9380,math,18,8.997917
9381,tribunal,18,8.997917
9382,tanks,18,8.997917
9383,oakwood,18,8.997917
9384,diary,18,8.997917
9385,mountainous,18,8.997917
9386,vicar,18,8.997917
9387,yugoslav,18,8.997917
9388,collectively,18,8.997917
9389,phantom,18,8.997917
9390,tsar,18,8.997917
9391,loosely,18,8.997917
9392,turbo,18,8.997917
9393,disappointing,18,8.997917
9394,prestige,18,8.997917
9395,hiring,18,8.997917
9396,dimensions,18,8.997917
9397,doncaster,18,8.997917
9398,phenomena,18,8.997917
9399,resonance,18,8.997917
9400,invention,18,8.997917
9401,raj,18,8.997917
9402,prints,18,8.997917
9403,butcher,18,8.997917
9404,suspicious,18,8.997917
9405,peter's,18,8.997917
9406,lucy's,18,8.997917
9407,pub,18,8.997917
9408,richie,18,8.997917
9409,sonia,18,8.997917
9410,natalie,18,8.997917
9411,neighbours,18,8.997917
9412,commit,18,8.997917
9413,busy,18,8.997917
9414,fears,18,8.997917
9415,clash,18,8.997917
9416,stealing,18,8.997917
9417,vocational,18,8.997917
9418,discharged,18,8.997917
9419,alma,18,8.997917
9420,owing,18,8.997917
9421,song's,18,8.997917
9422,pathology,18,8.997917
9423,fragment,18,8.997917
9424,railroads,18,8.997917
9425,breakfast,18,8.997917
9426,poetic,18,8.997917
9427,ashton,18,8.997917
9428,flip,18,8.997917
9429,italia,18,8.997917
9430,helsinki,18,8.997917
9431,peking,18,8.997917
9432,discusses,18,8.997917
9433,specifications,18,8.997917
9434,dimension,18,8.997917
9435,weber,18,8.997917
9436,panda,18,8.997917
9437,tear,18,8.997917
9438,weird,18,8.997917
9439,coating,18,8.997917
9440,loaded,18,8.997917
9441,distances,18,8.997917
9442,af,18,8.997917
9443,pl,18,8.997917
9444,crop,18,8.997917
9445,calm,18,8.997917
9446,numbering,18,8.997917
9447,stack,18,8.997917
9448,woody,18,8.997917
9449,employs,18,8.997917
9450,oversaw,18,8.997917
9451,customer,18,8.997917
9452,pitching,18,8.997917
9453,remixes,18,8.997917
9454,remixed,18,8.997917
9455,crane,18,8.997917
9456,heating,18,8.997917
9457,medically,18,8.997917
9458,foods,18,8.997917
9459,homepage,18,8.997917
9460,supergroup,18,8.997917
9461,separation,18,8.997917
9462,morphology,18,8.997917
9463,ecosystems,18,8.997917
9464,arguing,18,8.997917
9465,abnormal,18,8.997917
9466,neighbourhood,18,8.997917
9467,vineyard,18,8.997917
9468,financing,18,8.997917
9469,constantly,18,8.997917
9470,facade,18,8.997917
9471,bark,18,8.997917
9472,devi,18,8.997917
9473,landslide,18,8.997917
9474,dig,18,8.997917
9475,alvin,18,8.997917
9476,companions,18,8.997917
9477,sequoia,18,8.997917
9478,collision,18,8.997917
9479,positioned,18,8.997917
9480,mourning,18,8.997917
9481,grief,18,8.997917
9482,ki,18,8.997917
9483,departing,18,8.997917
9484,postponed,18,8.997917
9485,ministries,18,8.997917
9486,wan,18,8.997917
9487,crews,18,8.997917
9488,discoveries,18,8.997917
9489,leningrad,18,8.997917
9490,foreigners,18,8.997917
9491,broadly,18,8.997917
9492,rational,18,8.997917
9493,reliability,18,8.997917
9494,deity,18,8.997917
9495,conception,18,8.997917
9496,meanings,18,8.997917
9497,paperback,18,8.997917
9498,isolation,18,8.997917
9499,motivated,18,8.997917
9500,contexts,18,8.997917
9501,amor,18,8.997917
9502,broader,18,8.997917
9503,fork,18,8.997917
9504,lyon,18,8.997917
9505,eutrophication,18,8.997917
9506,nutrients,18,8.997917
9507,runoff,18,8.997917
9508,seas,18,8.997917
9509,ecosystem,18,8.997917
9510,estuary,18,8.997917
9511,forestry,18,8.997917
9512,metric,18,8.997917
9513,buffer,18,8.997917
9514,grain,18,8.997917
9515,peel,18,8.997917
9516,chisholm,18,8.997917
9517,spawned,18,8.997917
9518,mai,18,8.997917
9519,clauses,18,8.997917
9520,amendments,18,8.997917
9521,restoring,18,8.997917
9522,characterised,18,8.997917
9523,dressing,18,8.997917
9524,ribbon,18,8.997917
9525,redevelopment,18,8.997917
9526,pirate,18,8.997917
9527,finest,18,8.997917
9528,lily,18,8.997917
9529,nu,18,8.997917
9530,persuaded,18,8.997917
9531,skater,18,8.997917
9532,olga,18,8.997917
9533,linux,18,8.997917
9534,hyde,18,8.997917
9535,rebuild,18,8.997917
9536,saskatchewan,18,8.997917
9537,neighbors,18,8.997917
9538,aa,18,8.997917
9539,insignia,18,8.997917
9540,cups,18,8.997917
9541,packages,18,8.997917
9542,peruvian,18,8.997917
9543,juvenile,18,8.997917
9544,crockett,18,8.997917
9545,raced,18,8.997917
9546,judo,18,8.997917
9547,auxiliary,18,8.997917
9548,guaranteed,18,8.997917
9549,employers,18,8.997917
9550,statesman,18,8.997917
9551,equality,18,8.997917
9552,libre,18,8.997917
9553,guys,18,8.997917
9554,springer,18,8.997917
9555,archaeology,18,8.997917
9556,suite,18,8.997917
9557,dante,18,8.997917
9558,dancers,18,8.997917
9559,advancement,18,8.997917
9560,umar,18,8.997917
9561,madonna,18,8.997917
9562,gallagher,18,8.997917
9563,nuns,18,8.997917
9564,procession,18,8.997917
9565,erect,18,8.997917
9566,emigrated,18,8.997917
9567,minus,18,8.997917
9568,rosie,18,8.997917
9569,crosby,18,8.997917
9570,subdivision,18,8.997917
9571,garage,18,8.997917
9572,rails,18,8.997917
9573,slot,18,8.997917
9574,stripped,18,8.997917
9575,dolls,18,8.997917
9576,marathon,18,8.997917
9577,lou,18,8.997917
9578,angola,18,8.997917
9579,hiking,18,8.997917
9580,unrest,18,8.997917
9581,bounty,18,8.997917
9582,culminating,18,8.997917
9583,antarctica,18,8.997917
9584,worcester,18,8.997917
9585,confront,18,8.997917
9586,appoint,18,8.997917
9587,sailor,18,8.997917
9588,boxcar,18,8.997917
9589,planets,18,8.997917
9590,manifestations,18,8.997917
9591,limiting,18,8.997917
9592,minamoto,18,8.997917
9593,lighthouse,18,8.997917
9594,buccaneers,18,8.997917
9595,alternatives,18,8.997917
9596,spatial,18,8.997917
9597,cultivation,18,8.997917
9598,ronnie,18,8.997917
9599,tucker,18,8.997917
9600,abolition,18,8.997917
9601,islander,18,8.997917
9602,fibers,18,8.997917
9603,sic,18,8.997917
9604,rejoined,18,8.997917
9605,ethel,18,8.997917
9606,tenants,18,8.997917
9607,descriptions,18,8.997917
9608,darwin,18,8.997917
9609,endorsed,18,8.997917
9610,delegates,18,8.997917
9611,mps,18,8.997917
9612,wireless,18,8.997917
9613,modelling,18,8.997917
9614,nominees,18,8.997917
9615,blank,18,8.997917
9616,caucasus,18,8.997917
9617,unmarried,18,8.997917
9618,ligue,18,8.997917
9619,govt,18,8.997917
9620,suns,18,8.997917
9621,theatres,18,8.997917
9622,localities,18,8.997917
9623,aristotelian,18,8.997917
9624,sunland,18,8.997917
9625,deficit,18,8.997917
9626,styled,18,8.997917
9627,disneyland,18,8.997917
9628,cheese,18,8.997917
9629,mega,18,8.997917
9630,mighty,18,8.997917
9631,handful,18,8.997917
9632,cinematography,18,8.997917
9633,pius,18,8.997917
9634,correspondence,18,8.997917
9635,elephant,18,8.997917
9636,vertebrae,18,8.997917
9637,crowns,18,8.997917
9638,tooth,18,8.997917
9639,jurassic,18,8.997917
9640,forrest,18,8.997917
9641,europa,18,8.997917
9642,dipole,18,8.997917
9643,roosevelt,18,8.997917
9644,referenced,18,8.997917
9645,confluence,18,8.997917
9646,viewer,18,8.997917
9647,alike,18,8.997917
9648,eastward,18,8.997917
9649,overnight,18,8.997917
9650,infrared,18,8.997917
9651,spite,18,8.997917
9652,wilfrid,18,8.997917
9653,saloon,18,8.997917
9654,abrams,18,8.997917
9655,constitute,18,8.997917
9656,glacial,18,8.997917
9657,intervals,18,8.997917
9658,commitments,18,8.997917
9659,stitches,18,8.997917
9660,tonight,18,8.997917
9661,wes,18,8.997917
9662,somsak,18,8.997917
9663,parma,18,8.997917
9664,redskins,18,8.997917
9665,sherman,18,8.997917
9666,accomplished,18,8.997917
9667,teenager,18,8.997917
9668,persuade,18,8.997917
9669,genoa,18,8.997917
9670,supposedly,18,8.997917
9671,lizard,18,8.997917
9672,dentary,18,8.997917
9673,guatemala,18,8.997917
9674,bern,18,8.997917
9675,apropos,18,8.997917
9676,undergoing,18,8.997917
9677,sprints,18,8.997917
9678,archdiocese,18,8.997917
9679,mirren,18,8.997917
9680,wagner,18,8.997917
9681,thistle,18,8.997917
9682,dip,18,8.997917
9683,appleton,18,8.997917
9684,dt,18,8.997917
9685,martian,18,8.997917
9686,amd,18,8.997917
9687,alison,18,8.997917
9688,devon,18,8.997917
9689,schooling,18,8.997917
9690,slovakia,18,8.997917
9691,humid,18,8.997917
9692,iguanodectes,18,8.997917
9693,mysteries,18,8.997917
9694,vf,18,8.997917
9695,lebanese,18,8.997917
9696,sioux,18,8.997917
9697,teaser,18,8.997917
9698,experimentation,18,8.997917
9699,basel,18,8.997917
9700,fiji,18,8.997917
9701,vsauce,18,8.997917
9702,alto,18,8.997917
9703,juilliard,18,8.997917
9704,kerman,18,8.997917
9705,ulf,18,8.997917
9706,horizonte,18,8.997917
9707,pulse,18,8.997917
9708,mb,18,8.997917
9709,connectivity,18,8.997917
9710,arn,18,8.997917
9711,ely,18,8.997917
9712,oxide,18,8.997917
9713,prisons,18,8.997917
9714,wagg,18,8.997917
9715,thatcher,18,8.997917
9716,passau,18,8.997917
9717,lahore,18,8.997917
9718,councilor,18,8.997917
9719,nakatani,18,8.997917
9720,browne,18,8.997917
9721,sails,18,8.997917
9722,combating,18,8.997917
9723,hammoud,18,8.997917
9724,haokip,18,8.997917
9725,prefix,18,8.997917
9726,caustic,18,8.997917
9727,liebel,18,8.997917
9728,zrt,18,8.997917
9729,silence,18,8.997917
9730,nll,18,8.997917
9731,hiram,18,8.997917
9732,outsider,18,8.997917
9733,lizardo,18,8.997917
9734,sh,18,8.997917
9735,dronskowski,18,8.997917
9736,sayegh,18,8.997917
9737,cogan,18,8.997917
9738,sancho,18,8.997917
9739,findon,18,8.997917
9740,malda,18,8.997917
9741,oic,18,8.997917
9742,schubert,18,8.997917
9743,druze,18,8.997917
9744,bordia,18,8.997917
9745,andrija,18,8.997917
9746,hoare,18,8.997917
9747,ponies,18,8.997917
9748,spake,18,8.997917
9749,bikes,18,8.997917
9750,islamophobia,18,8.997917
9751,gnome,18,8.997917
9752,mehgan,18,8.997917
9753,bcal's,18,8.997917
9754,iannucci,18,8.997917
9755,dappy,18,8.997917
9756,trimmers,18,8.997917
9757,frohmiller,18,8.997917
9758,nz,17,8.498033
9759,guilt,17,8.498033
9760,cosmic,17,8.498033
9761,upwards,17,8.498033
9762,recoil,17,8.498033
9763,pastoral,17,8.498033
9764,dramatically,17,8.498033
9765,blame,17,8.498033
9766,wife's,17,8.498033
9767,similarity,17,8.498033
9768,belts,17,8.498033
9769,sheikh,17,8.498033
9770,sustainability,17,8.498033
9771,alessandro,17,8.498033
9772,fortifications,17,8.498033
9773,painters,17,8.498033
9774,staging,17,8.498033
9775,gravel,17,8.498033
9776,reinstated,17,8.498033
9777,byzantine,17,8.498033
9778,din,17,8.498033
9779,conrad,17,8.498033
9780,beings,17,8.498033
9781,pistol,17,8.498033
9782,accelerated,17,8.498033
9783,sap,17,8.498033
9784,mae,17,8.498033
9785,supervisor,17,8.498033
9786,luna,17,8.498033
9787,malpass,17,8.498033
9788,productive,17,8.498033
9789,negotiated,17,8.498033
9790,demos,17,8.498033
9791,promotions,17,8.498033
9792,notified,17,8.498033
9793,awakening,17,8.498033
9794,dayton,17,8.498033
9795,randolph,17,8.498033
9796,rams,17,8.498033
9797,crookshank,17,8.498033
9798,emeritus,17,8.498033
9799,keeper,17,8.498033
9800,perspectives,17,8.498033
9801,turks,17,8.498033
9802,economically,17,8.498033
9803,questioning,17,8.498033
9804,harmful,17,8.498033
9805,embraced,17,8.498033
9806,pavel,17,8.498033
9807,enrique,17,8.498033
9808,tesla,17,8.498033
9809,armistice,17,8.498033
9810,locate,17,8.498033
9811,applies,17,8.498033
9812,employ,17,8.498033
9813,trusted,17,8.498033
9814,perceive,17,8.498033
9815,arise,17,8.498033
9816,lynx,17,8.498033
9817,header,17,8.498033
9818,entrusted,17,8.498033
9819,lamb,17,8.498033
9820,shocked,17,8.498033
9821,collaborate,17,8.498033
9822,they're,17,8.498033
9823,screens,17,8.498033
9824,intervene,17,8.498033
9825,proposes,17,8.498033
9826,chances,17,8.498033
9827,owed,17,8.498033
9828,overwhelming,17,8.498033
9829,mistake,17,8.498033
9830,lauren,17,8.498033
9831,discovering,17,8.498033
9832,wanting,17,8.498033
9833,buying,17,8.498033
9834,abi,17,8.498033
9835,dalit,17,8.498033
9836,rector,17,8.498033
9837,favourable,17,8.498033
9838,supplement,17,8.498033
9839,waived,17,8.498033
9840,faults,17,8.498033
9841,seventy,17,8.498033
9842,whereby,17,8.498033
9843,yue,17,8.498033
9844,investigator,17,8.498033
9845,renovations,17,8.498033
9846,banker,17,8.498033
9847,josephine,17,8.498033
9848,goodman,17,8.498033
9849,gastropod,17,8.498033
9850,lakers,17,8.498033
9851,lucia,17,8.498033
9852,meyer,17,8.498033
9853,compression,17,8.498033
9854,labels,17,8.498033
9855,eden,17,8.498033
9856,lionel,17,8.498033
9857,photographic,17,8.498033
9858,lever,17,8.498033
9859,ae,17,8.498033
9860,system's,17,8.498033
9861,engraved,17,8.498033
9862,specialty,17,8.498033
9863,sensor,17,8.498033
9864,anders,17,8.498033
9865,hats,17,8.498033
9866,mayo,17,8.498033
9867,travis,17,8.498033
9868,roubier,17,8.498033
9869,olivier,17,8.498033
9870,vinyl,17,8.498033
9871,disasters,17,8.498033
9872,evacuated,17,8.498033
9873,peripheral,17,8.498033
9874,incidence,17,8.498033
9875,sentences,17,8.498033
9876,grouped,17,8.498033
9877,termination,17,8.498033
9878,equestrian,17,8.498033
9879,taxon,17,8.498033
9880,comparable,17,8.498033
9881,forewings,17,8.498033
9882,blackish,17,8.498033
9883,anticipated,17,8.498033
9884,ignored,17,8.498033
9885,filipino,17,8.498033
9886,alternating,17,8.498033
9887,pointing,17,8.498033
9888,continuation,17,8.498033
9889,levy,17,8.498033
9890,raja,17,8.498033
9891,vida,17,8.498033
9892,iucn,17,8.498033
9893,troubled,17,8.498033
9894,unionist,17,8.498033
9895,retains,17,8.498033
9896,reside,17,8.498033
9897,filing,17,8.498033
9898,poles,17,8.498033
9899,connector,17,8.498033
9900,forensic,17,8.498033
9901,volunteered,17,8.498033
9902,radius,17,8.498033
9903,impacted,17,8.498033
9904,explicitly,17,8.498033
9905,criticisms,17,8.498033
9906,hate,17,8.498033
9907,loyalty,17,8.498033
9908,luigi,17,8.498033
9909,rigid,17,8.498033
9910,winchester,17,8.498033
9911,attendant,17,8.498033
9912,assistants,17,8.498033
9913,celebrities,17,8.498033
9914,gambia,17,8.498033
9915,namibia,17,8.498033
9916,rita,17,8.498033
9917,sediment,17,8.498033
9918,offset,17,8.498033
9919,termed,17,8.498033
9920,nets,17,8.498033
9921,erosion,17,8.498033
9922,promotes,17,8.498033
9923,statute,17,8.498033
9924,underwater,17,8.498033
9925,barely,17,8.498033
9926,administrators,17,8.498033
9927,attributes,17,8.498033
9928,kangaroo,17,8.498033
9929,chocolate,17,8.498033
9930,wikipedia,17,8.498033
9931,adaptive,17,8.498033
9932,initiation,17,8.498033
9933,skye,17,8.498033
9934,ku,17,8.498033
9935,scenic,17,8.498033
9936,pseudonym,17,8.498033
9937,cinematic,17,8.498033
9938,spare,17,8.498033
9939,hurst,17,8.498033
9940,coca,17,8.498033
9941,herb,17,8.498033
9942,tunes,17,8.498033
9943,accountability,17,8.498033
